"","IC1","IC2","IC3","IC4","IC5","IC6","IC7","IC8","IC9","IC10","IC11","IC12","IC13","IC14","IC15","IC16","IC17","IC18","IC19","IC20","IC21","IC22","IC23","IC24","IC25","IC26","IC27","IC28","IC29","IC30","IC31","IC32","IC33","IC34","IC35","IC36","IC37","IC38","IC39","IC40","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC52","IC53","IC54","IC55","IC56","IC57","IC58","IC59","IC60","IC61","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC70","IC71","IC72","IC73"
"HALLMARK_PROTEIN_SECRETION",0.00672548035236404,0.259416613726956,-1.49267006741183,0.205131658512609,0.0899525434227139,-0.159847757196796,0.357277162366143,0.119096084656605,0.345328852867524,-0.858497462826566,-2.34696612718804,-6.67164086040163,-0.353935069963947,-0.517900973892144,-0.767059756108485,-0.643805844377045,0.0390197398764105,0.0144380009329779,-0.876452983936213,-0.0277481746187431,0.537928789123597,-0.651475205697149,0.383477738691387,-0.970332552932835,0.00812451874140816,0.153844638930835,0.937671009244432,0.339058164406719,1.15577579155843,0.44265260727228,0.755761231079963,0.00881323692424721,0.265484414762027,-0.0812518185377919,-0.531539548507553,0.422412894581625,-0.104539196024809,0.580951255217932,0.566568456081376,-0.173131486837688,0.000263663112946234,0.0188204497858503,-0.266330235776577,-0.949904922342,0.272952577858623,1.15905634233933,0.48309071399675,-1.28887607481226,0.080906465986824,0.00479514388598606,0.737783223292371,0.00745096734219506,-2.04236984083873,-1.5928566450712,1.44640806672289,0.204839829108019,-0.914610456338744,0.721212383431119,0.0490978139452979,-0.030020643553327,0.131126918878552,0.0191710252041847,0.0652630472206508,0.699003942393706,-0.0447429819735551,2.07234573211872,0.905358494625909,1.05717128682721,3.91992771765933,0.0640075549274357,0.135077511696559,0.00111743071300431,-1.19531916664923
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1.22297185154428,0.528070584497448,-0.26782852877749,0.0204831168774536,-0.17934301748348,0.0799849820902208,-0.474162910281372,0.423178804898054,1.26336002753548,-0.43890596724384,-1.34223251617751,0.235410079458846,-1.81247841302511,-1.5112029045715,-0.0275747151660694,-0.132768236472789,-0.00581982977169738,-0.01930149989857,0.643196761868734,0.881462926727643,-0.782361716003622,-0.823432364487216,0.479657285369503,-0.765728468396255,0.664733346999444,-1.47381667076447,-0.0515205759158787,-0.120708574026641,0.840409449489777,0.151664721300082,0.107612613599739,-0.0108346143832388,-0.417128423917913,0.101419829616991,-0.129141499008021,0.0170065178430787,-0.437137727512716,0.230597974878781,-0.118250052727956,-0.030963480986679,-0.0486959751406234,0.257943262914175,0.00993999611341048,0.0840311708298132,-0.321358767623915,-2.38532071054727,0.331927574426008,-0.17517689682975,0.18741497348345,-0.13763684039625,1.1969840642424,0.406925099277819,0.0313416227452764,-1.08285299421223,1.00952235016274,-0.660870676708095,1.55736062198364,-0.417592276529421,-0.287467492421599,0.0758369085085767,0.318545652944193,-0.189259036838421,0.671664885620124,0.383081605237342,0.163366945409189,0.0779700726512993,0.959830291179389,0.990212825171434,0.817961404395066,0.376362997788288,-0.514061922300583,-0.513818608634192,0.639924464937707
"HALLMARK_SPERMATOGENESIS",0.56377178351509,-0.952011435552878,1.08265908070627,-0.0809630522640794,0.189508505286636,-0.868848838902778,-0.290601871857699,-0.160574489141488,0.0207081013537842,0.960166749529278,0.00304971646426895,2.82524483783979,-0.0761197037373568,0.366428479568578,-0.0275747151660694,-0.131826507559995,-1.03812619289517,0.0811891346272809,0.0882981196878785,0.378641363165483,0.143131406083255,1.27316234386907,0.256092854134733,0.210992919056437,-1.08968671070608,0.372418084657593,0.0390363207134664,-0.0165591064602336,-0.471041090259209,0.195428736687269,-0.988403701018224,-0.0574329833039479,-0.467039047261009,0.158677142164573,-0.531539548507553,-0.634399429667052,0.422011974941974,0.466824224129946,0.643721977474437,-0.445188039992253,-0.108562821433414,0.970934627295883,0.296039509663529,-0.107154384417169,0.321358767623915,0.0897793914351126,-0.749882194060883,-0.104977047206363,-0.0362388675685703,-0.082285251610596,0.290164269789685,-0.553155100896546,0.105466183272326,-0.424958275678268,-0.0612827779025835,0.476254863625178,0.128323504091096,-0.922094107309405,0.55303150367988,-0.030020643553327,-0.0211195288420598,0.0712121637299424,-0.0971270450007249,-0.418333820733698,-0.163366945409189,0.929855913118772,-0.0611716485299831,1.55548470768689,0.693771552503723,-0.210142593595335,0.314839351520746,-0.513818608634192,0.712461993317648
"HALLMARK_TGF_BETA_SIGNALING",-2.23135985538933,-0.707772617995486,-1.53754727408124,-0.130274568346088,-1.26813903772829,2.09987328223382,0.124674888975444,-0.964311352939779,-0.195054416188663,0.247428330246239,-1.604273507205,-2.18767903811252,-0.464635154798946,1.57623904898951,-0.0409522365545145,0.277831070508801,1.03812619289517,0.159440710980599,0.445922396320157,0.102224051617193,-0.18740359927775,-0.205323911061913,-2.10512376417675,-0.500071753279585,0.00812451874140816,-0.456761744841547,-0.0515205759158787,-0.612886156842269,-0.471041090259209,0.164495182984612,-2.01184220525584,0.0108346143832388,0.484094451601136,-0.122271412540502,-0.448592742409236,-0.128858600688542,0.412024564561318,0.580951255217932,1.06460990663174,-0.0807026027115967,-0.405599257057784,0.210234454404657,0.200556238528502,-0.0353493102439328,-0.401322525350625,0.0897793914351126,-0.822114525742354,1.98428358011649,0.1831873521769,-0.186894123173447,-0.41044802924742,-0.694200656118216,-0.993265289611284,0.553597273543021,-0.287281887117495,-0.0742937147927276,-1.96382505578584,1.43739944222544,-0.531133174446274,0.0758369085085767,-0.0211195288420598,1.30038323901168,-0.0727903066056056,-0.12864652490248,-0.0447429819735551,0.098895045472044,1.96179600773334,-1.78060683873336,2.17140090325027,-0.0705729849445343,0.514061922300583,-0.0157459975270823,0.0225622989886432
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.94986198659307,5.03261521976134,0.908602261117447,-2.98418545299534,-0.291190259663714,64.5689473386944,5.62251733280398,-0.28156906711189,3.36162560190049,-5.47489506794498,-0.195961366664193,-2.40982216646695,-0.357042603110571,-1.90538505635855,-0.827213911695041,0.050388025740245,5.07890564755708,0.159440710980599,0.876452983936213,0.188407865843711,0.089658094572641,-0.669920052071741,0.0965340089906932,-0.763267251634902,-3.54075164223462,-1.340716027429,0.224545850496282,-0.0258752439712631,0.55098443687528,0.196176534710431,-3.54256767075541,0.170141600869526,0.33846908466298,0.122271412540502,-0.222228533069059,-0.634399429667052,-0.298333278136405,0.370394979845558,0.117622901809818,-0.0943058412380503,-0.108562821433414,1.02274154692324,0.494714606404374,-0.0840311708298132,-1.48655949282462,0.34968987895823,-0.299536881124757,-0.104977047206363,-0.1831873521769,-0.534120513013335,-0.290164269789685,0.506560082106059,-1.25794424968407,0.202029829223256,0.227273974409392,-0.476254863625178,-1.09586695644097,-0.417592276529421,-0.0443211408986866,-0.450902197537383,-0.447123514946476,0.0191710252041847,1.55397120306168,-0.0483582110935261,-0.323207661571567,-4.90592435092298,0.905358494625909,-1.78060683873336,0.399827344372498,0.0405795381358886,0.318820231341699,0.0157459975270823,-0.272165917796582
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.623375812900829,-1.43028935766554,-0.162156838808185,0.843282014388433,-1.13697572781422,-0.538529106564,1.20454643677347,-0.197822700799432,-0.278966954303736,0.247428330246239,-1.66272702134946,-0.23166097122709,-0.908195671726199,-0.0264506757559962,0.827213911695041,-0.050388025740245,-0.949123369736942,-0.159440710980599,-0.689189653761751,-1.23150614301207,0.668419092489741,0.177086944865512,0.0757898388006449,0.680287730500591,-1.28631110745273,-0.0351301351003173,1.03916490699087,1.72741866440101,3.03261891281976,-1.06743639555595,0.278717812933386,1.12389207052752,0.156214098091204,-0.353166495192517,2.08622328821097,-0.263244935278798,-0.54047981294635,0.43323491579629,-0.566568456081376,0.177331883668205,-0.000263663112946234,-0.787906210859297,-0.266330235776577,-0.755177998910804,0.260066719330456,0.404210131635109,0.189890921538503,-0.478141116425256,-0.18741497348345,0.0800938743655758,-0.6631560142224,0.694200656118216,-0.743188068475317,-0.849390644007577,0.49412267165727,-0.184631601889943,-1.2675911129274,-5.05977939195696,0.943497087074462,-0.233737774253719,0.814981538111005,-0.189259036838421,0.32138906381863,1.53113630244234,-0.186799883593745,-0.427769907362142,-1.52843787922817,0.9358500841918,1.38141476871522,0.210142593595335,0.348710040556211,-0.0157459975270823,-0.297941345900595
"HALLMARK_UV_RESPONSE_DN",-3.12035753112057,0.0627701876447127,-0.649953132754601,0.412491283600549,-0.398561349674767,9.04935302939929,-5.02310290489068,-0.212799524099229,-0.0207081013537842,2.60530216483134,-0.00304971646426895,-0.591326269035162,-0.158674800395319,3.87234593022558,-0.38765918415689,-0.0371937935480627,0.614150054637806,0.335040252731308,-0.770577089487023,0.79398818247135,-0.164206392647948,-0.487304904146941,-0.9405374578667,-0.323456961145663,0.00373325464425464,-0.372418084657593,1.15720837399158,-0.995948577559603,0.088705787443022,0.251470496259325,0.958666476491268,-0.426243188019909,-0.474225248018503,-0.717389215337101,-0.46177566590368,0.215525986544047,-0.281447761061259,0.167819715627196,0.0633033858370188,-0.0942393772493808,-0.619078486642218,1.06200819040421,0.219545776202504,-0.013043837990333,-0.757132964905315,1.01000133083907,-0.192234988760304,-0.358246304024155,0.0806457963793231,-0.534120513013335,-0.225407355608412,-1.06352323988745,-0.999924748995032,0.220320436227434,-1.80535409538246,-0.471554575754383,-1.1921057800455,2.13106913981057,-1.65842944152726,-0.085206790563446,0.152180632758807,0.189259036838421,-0.442652862835943,0.582281266865032,-0.262864782652291,0.112683494730244,1.5182071152748,-0.591302255497923,3.11753080190269,-0.0222497865559188,0.0450715450441771,0.293605177109939,-1.37521384415666
"HALLMARK_UV_RESPONSE_UP",3.06345960948713,0.0627701876447127,-0.849584122951592,0.027240274804695,-0.034018197675499,0.931232877275564,0.290601871857699,0.197822700799432,0.178471486047954,0.736286768450753,-0.618638418931683,1.08983888314708,-1.02059539217473,-0.0306879392384462,-0.0186579207071341,1.53718537722053,0.959181518788786,-0.0305049568453398,-0.788290917435051,-0.0118030268051338,-0.102918709942302,0.24503661927771,0.220484950250669,0.265194587317693,-0.631875506589281,-1.25696321183141,-0.73574561431295,-0.534587066769604,0.379283176125095,-0.251470496259325,0.0296153134922073,0.819422728570926,0.265484414762027,-0.353166495192517,0.122588432775149,-0.537690527311295,0.281447761061259,0.167819715627196,0.272354586423649,-0.647761603533462,0.0823087771870092,-0.175626000978969,1.45563969563021,-0.0840311708298132,-2.40257747549502,0.308955543666932,1.82861122574155,0.0174490941640087,-0.671708293113183,0.0800938743655758,-0.0135015312174976,-0.218190723195126,-0.836330663253454,-0.297317488062033,1.12162308559454,-0.471554575754383,-0.299557303253124,-0.1114378762147,0.655178269419259,-0.0886002429626971,0.561817020020034,0.0191710252041847,0.252136404404344,0.330169444596994,0.323207661571567,-1.777213053237,0.264097131854851,1.26472627355392,1.03585707912658,-0.164621454760002,-0.348710040556211,-0.0157459975270823,0.25996236889642
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",-0.629338176283259,-6.62960334656418,0.192030277524077,0.0068145424766155,-2.46531066258428,0.140400804863413,-0.290601871857699,-0.230734744590951,-1.69350658441928,0.223861161441163,-0.363332327446896,-0.281619794420556,-0.705881957374692,0.0196826247220605,-0.10467943568286,-0.0494713696964383,1.49215477787506,-0.010498778405394,-0.490070866422066,-0.102224051617193,0.164206392647948,1.40944190923697,-0.256092854134733,0.739874476834103,0.00373325464425464,-0.156138319122345,-0.0347980554456095,0.339058164406719,-0.930270349967959,-0.473568039452175,0.0280647859606238,-0.616389631695467,-0.776772017057651,-0.353166495192517,-0.531539548507553,0.0627822151041328,0.104539196024809,0.140381823513965,0.117622901809818,0.00284913407512878,0.0041594141962063,0.198746549598265,0.351202730699649,0.949904922342,-0.00086579676462375,0.0801123203319883,-0.729417660035157,-1.06926246613574,-0.547938780408667,0.221564945194112,0.632891723843716,-0.364180950322576,0.0313416227452764,0.760887106797034,-0.779896146989901,-0.922560017605705,-0.147919289810963,0.0165036284285513,0.55303150367988,0.271738282596795,0.0211195288420598,0.189259036838421,0.397342765975611,-0.0483582110935261,0.00820421507659138,-2.27194532510978,-0.649485192129413,-0.487044335878343,-0.399827344372498,-0.210142593595335,-0.164473931451787,0.0157459975270823,-0.082887186999572
"HALLMARK_XENOBIOTIC_METABOLISM",1.10543942449992,-1.03870147474768,-0.849584122951592,0.322130416782566,-0.398561349674767,0.0481502216818282,-2.57302807794715,1.13538618429842,7.79071393717328,-0.461169439684895,-0.988911929889239,-1.51233277179157,-11.7015928163593,0.0196826247220605,0.549295399412868,0.050388025740245,-0.779146799662617,-2.81616737940509,0.29588345823893,1.00001051994187,-0.87862368784595,-0.426371445778523,0.648776322543575,-5.8385546069237,-0.00812451874140816,-0.0351301351003173,-0.220750351964695,-0.938312626442192,0.566638599794336,0.196176534710431,0.755761231079963,0.413411848396069,0.474225248018503,0.353166495192517,0.109101374036711,0.31819549648627,-1.66383775991466,-2.19648456188224,0.117622901809818,0.173131486837688,-0.0486959751406234,0.588340661647828,0.0980689419268257,-0.613738662024701,-0.260066719330456,-0.811920014191396,0.385760357158457,-1.19904269266536,-0.671708293113183,0.224194003459016,0.0999822745423931,0.18977013580983,-0.224772583218287,-0.131157321489237,-0.221325694147122,0.373319381968496,0.224705389733771,0.323313736698293,0.655178269419259,0.0219276352187747,0.131126918878552,0.189259036838421,-0.393409936147611,0.726451500495883,-1.35610105632404,-0.694599582556044,0.959830291179389,4.33260674647278,2.31277065859824,-0.804879538172097,-0.341392066903315,0.0157459975270823,0.25996236889642
